id,text,cleaned_text
1.55E+18,"Biden's trip to the Middle East is just 'crude' diplomacy | Opinion by Aaron David Miller.
",Biden's trip to the Middle East is just 'crude' diplomacy | Opinion by Aaron David Miller..
1.55E+18,"""I would fire the treasury secretary.I think she's completely misled America �"" @GovChrisSununu of New Hampshire tells CNN's @jaketapper about his issues with how the Federal Reserve has dealt with a possible recession on the horizon.","""I would fire the treasury secretary.I think she's completely misled America �"" @GovChrisSununu of New Hampshire tells CNN's @jaketapper about his issues with how the Federal Reserve has dealt with a possible recession on the horizon.."
1.55E+18,"The thunderbolts we never saw coming | Opinion by Jane Greenway Carr.
",The thunderbolts we never saw coming | Opinion by Jane Greenway Carr..
1.55E+18,"""I certainly think it's possible the [gunman's] father could be held civilly liable.""

CNN's @jaketapper speaks with @GovPritzker about the fallout of the deadly July 4th shooting in Highland Park, Illinois, and the possible motive of the gunman.@CNNSotu #CNNSOTU ","""I certainly think it's possible the [gunman's] father could be held civilly liable.""CNN's @jaketapper speaks with @GovPritzker about the fallout of the deadly July 4th shooting in Highland Park, Illinois, and the possible motive of the gunman.@CNNSotu #CNNSOTU ."
1.55E+18,"""Language evolves, though, and sometimes in sinister ways,"" writes Brandon Tensley
","""Language evolves, though, and sometimes in sinister ways,"" writes Brandon Tensley."
1.55E+18,"Here's a minute-by-minute timeline of the day pro-Trump rioters stormed the Capitol, based on past reporting, new testimony and public records
","Here's a minute-by-minute timeline of the day pro-Trump rioters stormed the Capitol, based on past reporting, new testimony and public records."
1.55E+18,"Earnings season is upon us once again!
",Earnings season is upon us once again!.
1.55E+18,"UK Prime Minister Boris Johnson resigned from his position with some unusual words to remember.CNN's Jeanne Moos tries to decode how his one-liner ""them's the breaks"" broke the internet.","UK Prime Minister Boris Johnson resigned from his position with some unusual words to remember.CNN's Jeanne Moos tries to decode how his one-liner ""them's the breaks"" broke the internet.."
1.55E+18,"What are the implications of President Biden's upcoming trip to Saudi Arabia?

In the Sunday edition of CNN 5 Things, @NatashaBertrand examines why Biden is re-engaging with the kingdom after vowing to make it a 'pariah'.

Listen here.","What are the implications of President Biden's upcoming trip to Saudi Arabia?In the Sunday edition of CNN 5 Things, @NatashaBertrand examines why Biden is re-engaging with the kingdom after vowing to make it a 'pariah'.Listen here.."
1.55E+18,"A 14-year-old boy who was stabbed during a fight inside a subway station has died, according to the New York Police Department.
","A 14-year-old boy who was stabbed during a fight inside a subway station has died, according to the New York Police Department.."
1.55E+18,"The decision by Ohio police officers to handcuff Jayland Walker after they fired dozens of shots, killing the unarmed 25-year-old at the end of a high-speed chase, has come under intense scrutiny by Walker's family and the public.
","The decision by Ohio police officers to handcuff Jayland Walker after they fired dozens of shots, killing the unarmed 25-year-old at the end of a high-speed chase, has come under intense scrutiny by Walker's family and the public.."
1.55E+18,"Pre-pandemic polling showed that a majority of Americans don't fly every year.Now, even fewer people fly.","Pre-pandemic polling showed that a majority of Americans don't fly every year.Now, even fewer people fly.."
1.55E+18,"From jagged peaks to deep fjords and ancient forests, Patagonia is home to diverse and pristine landscapes.The new series #PatagoniaCNN showcases the world's last great wildernesses.","From jagged peaks to deep fjords and ancient forests, Patagonia is home to diverse and pristine landscapes.The new series #PatagoniaCNN showcases the world's last great wildernesses.."
1.55E+18,"At least 14 people have been killed in a bar in the township of Soweto after a group of armed men began shooting at customers, police say.
","At least 14 people have been killed in a bar in the township of Soweto after a group of armed men began shooting at customers, police say.."
1.55E+18,"Devin, the founder of a cryptocurrency startup based in San Francisco, woke up one day to the most bizarre phone call of his life.
","Devin, the founder of a cryptocurrency startup based in San Francisco, woke up one day to the most bizarre phone call of his life.."
1.55E+18,"Former Trump White House counsel Pat Cipollone invoked executive privilege in his closed-door interview Friday with the House select committee investigating the January 6, 2021, attack on the US Capitol.
","Former Trump White House counsel Pat Cipollone invoked executive privilege in his closed-door interview Friday with the House select committee investigating the January 6, 2021, attack on the US Capitol.."
1.55E+18,"President Joe Biden has defended his controversial visit to Saudi Arabia next week, saying the trip is critical to the security of the United States.
","President Joe Biden has defended his controversial visit to Saudi Arabia next week, saying the trip is critical to the security of the United States.."
1.55E+18,The 10 Senate seats most likely to flip in 2022.,The 10 Senate seats most likely to flip in 2022..
1.55E+18,The Biden administration has taken a key step forward on a controversial proposed oil drilling project in Alaska's North Slope.,The Biden administration has taken a key step forward on a controversial proposed oil drilling project in Alaska's North Slope..
1.55E+18,Vice President Kamala Harris responded to criticism over elected Democrats' failure to codify Roe v Wade during an interview with CBS.Watch Executive Director of the Women's March Rachel O'Leary Carmona's reaction: ,Vice President Kamala Harris responded to criticism over elected Democrats' failure to codify Roe v Wade during an interview with CBS.Watch Executive Director of the Women's March Rachel O'Leary Carmona's reaction: .
